listing_id,id,date,reviewer_id,reviewer_name,comments
26354132,445507679,2019-04-29,210074020,Niccolò,"Soggiorno perfetto, l’appartamento è molto elegante e curato nei dettagli, camere spaziose e salotto molto carino. Bagno in ordine e cucina attrezzata. Posizione perfetta e servizi vicini. Consigliatissimo!"
26354132,446758527,2019-05-02,49001747,Aline,"L’appartement est fidèle aux photos, bien équipés, agréable et cosy, très bien situé à Londres pour visiter, on y reviendra avec plaisir."
26354132,467962017,2019-06-11,22281133,Suki,It’s a super nice flat with the best location. 20 mins to sightseeing and up- middle class society. Charles recommend a very good Italian restaurant down stairs. Recommended.
26354132,473250621,2019-06-21,252614681,Meeta,"This place is located close to the tube station. Was clean, check in was prompt and we loved the flat. Bright, airy and clean. Would love to go back some day!"
26354132,477548631,2019-06-28,252329812,Zeev,מיקום נפלא<br/>קרוב לתחנת רכבת תחתית<br/>נקי ומסודר <br/>מומלץ בכל לב
26354132,495620012,2019-07-26,27165019,Andria,"My family of four loved staying at this Sloane St. apartment. The porter Florian was kind and helpful showing us around the flat, and available for further questions during our stay. <br/><br/>About the apartment: For London, very spacious and tastefully furnished. So many Airbnb's look thrown together after a quick trip to Ikea; this apartment is instead fitted with understated, elegant pieces, (some beautifully made custom drapery- important for blacking out the rooms!) that made us feel comfortable and at home. There were ample bath towels and the kitchen is well-stocked for cooking as well as coffee/tea basics. <br/><br/>About the location: The best! I have been to London many times, and I think this was my favorite place ""to live"". The flat is less than a five minute walk from the Sloane Sq. Tube station; next door to the building is a small grocer and an Indian restaurant, directly across the street is a pub where we had lunch, and nearby are a slew of high end  shops. Harrods even is in walking distance. During our stay London was experiencing a heat wave-it was a relief to know we could come home to an air conditioned apartment. We had a great stay, and will want to book the flat when we come back!"
26354132,499441237,2019-07-31,125102740,Steven,Great home base to explore London
26354132,504906310,2019-08-08,180871709,Nathalie,"Nous avons adoré l'appartement de Charles. Il est propre,  très bien équipé et lumineux. Le métro se trouve à courte distance et tout est facile d'accès. Le séjour a été très apprécié."
26354132,508183515,2019-08-12,58681296,V,"Great place, great location with great amenities in particular the Aircon in the 2 bedrooms. When we checked in, the property has been tidied  to a high level, it made our stay very comfortable."
26354132,518331121,2019-08-26,141129434,Chetna,The best location to stay in London in a beautiful apartment with all amenities and modes of transport at hand. So much better than staying in a hotel with kids!
26407488,474459784,2019-06-23,264947848,Paul,Good location ..beware the picture on the website is not of the actual apartment allocated .
26407488,706117116,2020-11-02,7965410,Bruno,Très bien situé. Deux chambres correctes mais très petit espace commun.
26702218,299692728,2018-07-31,768443,Glenn,"Leyla is an outstanding host, she really went out of her way to make me feel at home with amazing hospitality. The flat is newly renovated and I had the place to myself most of the time as Leyla is never home. The location is excellent close to Stoke Newington High street and it's modern cafe's and many buses take you to town in around 30 minutes.  The flat is on a large council estate but certainly one of the nicest ones and very safe and across the road from Clissold park.<br/><br/>I wouldn't hesitate in staying again."
26702218,321457299,2018-09-10,199671089,Santina,"Leyla is a great host, she goes out of her way to help with what ever issues may arise. She is knowledgeable caring and fun to talk with?"
26702218,325275164,2018-09-19,214091196,Michael,Leyla was an amazing host and had a beautiful home. I was made to feel at home from the moment I arrived. if I ever return I will gladly stay again.
26702218,330873486,2018-10-01,3173587,Guido,"Leyla's flat is great, strategically located between Stoke Newington and Highbury in a really quite area. Leyla was great in hosting my mother for few days; 5 star definitively recommended."
26702218,335817564,2018-10-13,6865007,Alexey,Great place. Thanks so much guys.
26702218,341271477,2018-10-26,119348086,Asim,"It was great staying with Leyla. The location is amazing, the flat is super clean, and Leyla is a very warm and welcoming human being. Would definitely stay there again."
26702218,344864802,2018-11-04,4365691,Christina,Leyla's place was perfect for my short stay.  It's in a fantastic location right by the park and a few bus lines and she was quick to reply to any questions/request etc.
26702218,347988548,2018-11-12,64590307,Chris,Leyla has an awesome space.<br/>Near a park quiet peaceful area.<br/>Lots to see and do locally.<br/>Many buses and fabulous places to eat.<br/>It is a joy to be there.
26702218,422019557,2019-03-10,120964048,Aleksandar,"Leyla’s place is very well located in a neighbourhood with lots of stylish diners, parks, and also great transport links. My stay was very comfortable - it was sparking clean and also quiet at night. Finally, Leyla was very welcoming, and prompt to organise and reply to messages. I felt right at home. Highly recommended!"
26702218,456746336,2019-05-22,9627886,Rafal,The host canceled this reservation 2 days before arrival. This is an automated posting.
26702218,505572815,2019-08-09,47567520,Caterina,"Leyla has been an amazing host, both available whenever I had a question and very respectful of my spaces. Her house is lovely and sparkling clean, in a great position to enjoy the local amenities such as the beautiful Clissold Park, and just a bus ride away from Highbury & Islington and Angel stations. The area is very quiet, meaning you can get a great night's sleep in the comfy bed without worrying about noises from the road. Leyla is also great at giving advice on activities happening locally, such as book clubs and film clubs. I highly recommend this room as I've thoroughly enjoyed my stay!"
26711277,326370009,2018-09-22,3944890,Cherise,"Due to a medical issue we were unable to stay at Maru’s home but the communication along the way was nothing short of perfect. She was so accommodating to our needs with our little one, preparing the cot for us, etc. <br/>The check in instructions were spot on and very clear :)<br/>Thank you, Maru! X"
26711277,354694577,2018-12-02,6015467,Ben,The house was great. It’s spacious and has all amenities that you need. Maru was very quick in replying to any questions we had. I would highly recommend!
26711277,356897316,2018-12-09,174241749,Rohit,It was a nice and great stay at Maru's place.
26711277,359193849,2018-12-16,134095061,Yuki,Lovely space and home.
26711277,360335959,2018-12-20,22440093,Emma,"Lovely modern home in a super location, close to Nunhead train station which has superb links into London."
26711277,361743653,2018-12-24,12700596,Jojo,"A very nice, cozy and stylish home. Great for cozy nights in and very close to the station."
26711277,362788985,2018-12-27,36773984,Dan,"A great stay, thank you"
26711277,366181497,2019-01-02,24530829,Miguel,"A nice place for the family to visit London. It has good transportation options very close, both train and bus. Plus its a very cozy place with places to eat and buy groceries around."
26711277,368577467,2019-01-07,108434474,Allister,I would highly recommend this property and host.
26711277,462513914,2019-06-02,48929426,Elizabeth,"Maru’s home is spacious, beautiful and homely. Close to lots of shops, pubs & restaurants. Also on the doorstep is beautiful Peckham Rye Park and the nature reserve, Nunhead Cemetery -  faded elegance from Victorian days. <br/>The station is a short walk away. <br/>We particularly enjoyed El Vermut bar & bistro. <br/>Overall a vibrant friendly area with easy access to central London."
26711277,509956814,2019-08-15,101632988,Jo,Our stay at Maru’s was really convenient for us. Really close to the station and plenty of trains regularly into central London. House equipped with everything we needed. Speedy helpful communication from Maru too.
26711277,609791025,2020-02-23,167511934,Richard,"Great stay, lovely house"
26938013,305557651,2018-08-11,168991659,Maddi,"Was great, amazing location, very close to kings cross station. The place is a work in progress as it looks like it in the process of being updated"
26938013,314044576,2018-08-26,96674045,Ashley,"Presley's place is a little gem of a spot for vacationers, walking distance from shops and other conveniences, close to transport links into the heart of the city, and run by the most thoughtful and affable host you could imagine. I would not hesitate to stay there again or to recommend to anyone."
27050023,302196000,2018-08-05,204470506,Angel,Absolutely lovely property. My boyfriend and I stayed here for a staycation weekend and loved it. Besides a few communication issues I would book again. Not too far from Brixton or Clapham North and loads of cool spots to hangout. Really quiet and relaxing.
27050023,304932625,2018-08-10,45828867,Katy,A beautiful flat in a great location for getting into town. The flat was well decorated and the kitchen equipped with everything you might need. The garden is a lovely addition
27050023,360938365,2018-12-22,22319108,Stephy,Nice place but White Rabbit representative was very rude. I would not recommend this company as a result.
27397602,310357321,2018-08-19,208703684,Omar,"Nasir's place was very clean and tidy. Everything is available, you name it and you get it. Nasir was well responsive and helpful. I really felt home at his place.<br/><br/>I would recommend staying with Nasir and I don't think of staying elsewhere."
27397602,314691933,2018-08-27,39095621,Carlos,"el sitio es bastante aceptable. Se trata de un bajo de un adosado ingles típico de barrio obrero , que pide a gritos  una remodelación sobre todo el baño, <br/>Sin embargo  diré que el menaje  sabanas toallas todo era nuevo y estaba muy bien. Calefacción y agua caliente no falto en ningún momento<br/><br/>  Esta lejos 30-40 minutos del centro pero a 3 minutos del metro y con recomendación de Nassir   se come muy barato en los alrededores y con un super tipo carrefour con unos precios bajisimos. Así que  teniendo en cuenta el precio y sabiendo como es <br/>Londres  pues no es mala opción. <br/>"
27397602,319696938,2018-09-07,10443159,Kieran And Jordan,Nasir was a great host. Check in was super easy and he was very accommodating to our requests. The WiFi and the linen was really good quality. 5 minutes walk to the tube is quite convenient
27397602,322434772,2018-09-13,53968299,Lori,The flat is a nice size for two people.  The kitchen was well equipped.  The location is close to the train station and many restaurants and grocery stores.
27397602,329695236,2018-09-29,65516532,Marlene,"A few issues such as the TV and shower not working, but Nasir was trying to sort it out for us. Unfortunately we couldn't use our bathroom and had to share the main bathroom with the residents living in the house. Nasir sent an electrician to fix it and did what he could do, but unfortunately these things happens and Nasir was trying his best to sort it out.<br/>Apart from this, it's a nice little flat (but should definitely have sound proof walls and doors as we can hear everything from the other people staying in the house!) and it's in a great location. Tube is only a 5mn walk and you have everything you need near. Thanks Nasir for your effort in trying to make our stay enjoyable, it was very much appreciated.<br/>Marlene"
27397602,331639599,2018-10-03,216369958,Viktoria,Schöne Wohnung in einer ruhigen Gegend. U-Bahn Stadtion sehr schnell zu erreichen. Gastgeber sehr freundlich. Gerne wieder:)
27397602,337479671,2018-10-16,191804590,John,"great host, quick responses and a cozy space about an hour by Tube from downtown London"
27397602,340512518,2018-10-24,215892477,Matteo,Amazing stay for a great price!
27397602,349426628,2018-11-17,214873037,Bhuvanshyam,Nice place ... close to the o2 arena and barking station ....
27397602,351011089,2018-11-21,36328311,Saif,"Not fit to host, does not understand the concept of how to welcome a guest. The ""host"" sends a ""welcome"" message by threatening to call the police and remove us before we even turned up or did anything! Appalling."
27397602,355506621,2018-12-04,6574322,Eggo,"Location is very good, a couple of mins from the tube with access to the district, Hammersmith & city line. It is part of a complex of rented apartments. This means you hear people talking and moving around. Not much but you will hear it. We were a bit disappointed in the place. It was not clean. The kitchen also needs diy. And the bed was also run down. That is unfortunate as the location is so good."
27397602,362363976,2018-12-26,86900980,Debby,Unterkunft wie erwartet
27397602,366201605,2019-01-02,60801742,Aude,"Logement très complet et très bien équipé. Près du métro qui donne un accès facile au centre de Londres, comptez tout de même 50 min."
27397602,504845405,2019-08-08,253260331,Charly,"It is a lovely place, unfortunately the toilet room has some mould in it and has a weird smell due to the air vent that probably comes from other people’s kitchens, the walls are also almost paper thin so you can hear everything and I was up till 2am most nights due to the house next door screaming, but everything else was as expected and was very nice, the host brought in a new tv on the first day due to the guests before breaking it."
27397602,510520367,2019-08-16,243791368,Cash,"Loved that the place was only a short walk to the train station! Nicely decorated, easy check in, but the only problem is that we found a mouse in the kitchen. However, Nasir was quick to respond to it and said he would get it taken care of ASAP."
27397602,547942737,2019-10-16,274303679,Hassan,"Nasir's place offers an excellent location to set your footing out of East London. Located in a family neighborhood, just off the High Street, you have instant access to the local tube station, ASDA (UK's Walmart) and a range of stores/restaurants."
27397602,593924314,2020-01-17,294297726,Davey,What you see in the pictures is exactly what you get ! Perfect clean tidy flat to yourself in barking centre would highly recommend !
27397602,614475177,2020-03-05,294297726,Davey,Amazing would highly recommend
27397602,652122545,2020-08-16,286856174,Andrei,.
27397602,719983593,2020-12-31,267509303,Petronella,"Lovely host, very responsive and extremely helpful.  Loved staying there"
27561753,312851089,2018-08-24,209138927,Vincent,Very spacious and comfortable living environment. The place is close to the metro and supermarket. It’s also stocked with all your necessary amenities. I highly recommend you check this place out if you’re visiting London.
27561753,324540646,2018-09-17,176984110,France,Nous avons été très bien accueilli. Notre hôte a été adorable   Très disponible L’emplacement est génial. L’appartement très joli. <br/>Vraiment je le  recommande <br/>Et on a eu une jolie surprise. Mais chut!!!!<br/>Merci
27561753,326034294,2018-09-21,201754226,Adam,"Really nice apartment on potabello Road. Pushaun's place was great for us as we were working in the area. Communication was great and Check in was straight forward as pushaun met us and shown us around the place which was nice. Also the bottle of champagne was a really nice touch, thankyou!unfortunately we didn't get to spend allot of time in the apartment due to the hours we were working but the place has everything we needed and is really nice, there's also plenty of shops and places to eat. Thanks for letting us stay in your apartment pushaun."
27561753,327004049,2018-09-23,145520120,Graham,"Fantastic location right in the middle things.  Great affordable restaurants right on the doorstep. Really good vibe and not noisy, which is remarkable for where it sits.  <br/><br/>Plenty of stairs, so not for the infirm.  But for everyone else, it's fine. <br/><br/>Bright and airy with high ceilings and good views back and front - recommended!"
27561753,328755980,2018-09-27,38922334,John,"A great experience and great value.  It is a second floor flat right on Portabello Road, not near but right on.   It was active during the day and quiet at night.  Surrounded by interesting restaurants and a nearly by grocery store.  The Underground is an easy walk.  Extra towels were provided.  The kitchen is fully furnished.  The bedrooms are on third floor, and the two bathrooms up and down a half flight."
27561753,331729311,2018-10-03,5118441,Ikhlasmurni,"Pushaun’s house is situated in the heart of Notting Hill just few doors from the famous blue door house from the movie Notting Hill. We reached on friday where there was the Portobello Market. The house consist of three stories with rooms on level 3. All the necessities are available from towel to cooking pots. There are tesco, sainsbury 2 mins away from the house. We travel by bus which was literally 200m from the house to everywhere around London. Tube stations are also 5 mins walk from the house."
27561753,337019560,2018-10-15,184184753,Rien,"Perfecte locatie, genoeg bedden en een groot appartement!"
27561753,340861515,2018-10-25,65320140,Agnès,"Nous avons passé un excellent séjour dans la maison de Pushaun. <br/>Elle a été parfaite pour notre famille composée de 5 personnes. <br/>Spacieuse et parfaitement équipée! <br/>La décoration est très soignée, quelques petits meubles anciens très sympas!<br/>La maison est très bien située sur Portobello Rd à proximité immédiate de supermarchés, et de la ligne de métro Hammersmith and City! Le quartier est vraiment très chouette!<br/>Enfin Pushaun est un hôte attentionné, il nous a lui-même accueilli à notre arrivée pour nous montrer la maison et nous a réservé une petite surprise!! Merci encore!! <br/>Nous recommandons et reviendrons avec plaisir!"
27561753,342772482,2018-10-29,11530003,Kirsten,"Everything is spot on. (I really want to keep all this to myself, because I’m afraid the apartment is taken by others next time we go to London.)<br/>Great apartment with all you need. Prime location. Close to  the tube. Right in the best part of the Portobello market. Lovely restaurants right outside the door and a very nice and caring host. <br/>Cheers<br/>Kirsten & Petter"
27561753,344010463,2018-11-02,27626965,Sophie,"Charming flat , very nice and pleasant area. Pushaun has warmly welcome us and everything was fine. We spent nearly a week as if we were londonien is this little 3bed rooms house . This house has everything you need, it is stylish with this ""crazy blue"" floor and you feel very good inside."
27561753,345490448,2018-11-05,203480507,Neil,Pushaun is a great host and very helpful <br/>apartment is in a great Location
27561753,347443718,2018-11-11,22709003,Henrich,Good apartment in a great location !
27561753,350783830,2018-11-20,70397989,Sole,"Pushaun has been the most helpful host ever! Meeting us at our arrival to hand us the keys as we arrived on a Saturday Morning and the market would not allow us to arrive right in front of the apartment.<br/>Pushaun has been in touch with us thoughout our stay to make sure we were fine, and indeed we were!<br/>The apartment is very nicely decorated, we stayed for 3 nights with 3 children who were very comfortable and slept perfectly.<br/><br/>Looking forward to our next visit in London"
27561753,354831686,2018-12-02,44002986,Roy,Very friendly and helpful host. Appreciated the drinks in the fridge :)
27561753,356979663,2018-12-09,41815880,Marie-Thérèse,"Great location , fabulous place"
27561753,359866676,2018-12-18,107309588,Faith,"Pushaun's home was perfect for our time in London.  It is perfectly located on Portabello road with easy access to the market, food vendors and the hustle and bustle of the market activities.  It was close to public transportation and an easy starting point.  The flat was perfect for our family of 5 and was large enough to offer plenty of room for privacy if need be.   Pushaun's communication was excellent. He answered questions and was very helpful in providing local suggestions and finding the flat.  I highly recommend Pushaun's flat and hope to return next time we are in London!"
27561753,360301849,2018-12-20,94966011,Nathalie,The host canceled this reservation 29 days before arrival. This is an automated posting.
27561753,364803636,2018-12-31,69289741,JoEllen,"Wow, such a rip off. We spent way too much money to travel all the way to London with 2 kids on Christmas day to sadly walk into this completely decrepit apartment. The pictures were accurate but were obviously taken many years ago. We walked through a scary door filled with graffiti into a freezing dank smell. The wood floors sag and creak everywhere. The steep stairways were the worse with the wobbly and broken railing and the sinking wood boards. There was only one viable chair to sit in the living room. I've never seen a couch so beat up that the stuffing in the seat cushions were clumped into uncomfortable balls. I guess you could sit in the hard dining room chairs. But not the most comfortable place to watch TV from. There was one bathroom downstairs that is very old and worn. When choosing a place the bathroom is the most important room so this was a complete disappointment. The bedrooms upstairs were stark and felt like my college dorm room (actually that probably was nicer) The bathroom upstairs had been updated but obviously is not being taken care of. There is grime and mold on the floor tiles. Feel like I should have been paid to stay in that dump. So sad<br/><br/><br/><br/>to get a refund and were"
27561753,367164410,2019-01-04,41025721,Paul,"Great location, right in the heart of Portobello Rd with market stalls and quirky shops in abundance.  The flat is large and provided plenty of room for our family of five to stay, and get away from each other! There is a wide selection of restaurants, pubs, takeaways and supermarkets within a few minutes walk so its as convenient as it gets. Whilst there is no parking at the property,  the Westfield carpark is 20 min easy walk away and very inexpensive."
27561753,400966399,2019-01-13,2345457,Jean,"The place is bohemian, spacious in a great location with lovey view on Portobello Road. Pushaun was a great and the most welcoming host who took considerable time to make sure we had all what we needed and more. It was a perfect stay."
27561753,419561104,2019-03-04,82617193,Deirdre,"This property is quirky and in keeping with the feel of Notting hill...from the entrance hall to the shower room at the top of the house,it was immaculately clean.Beds were super comfy.<br/>We did need eye masks to screen the light from the sky lights in every room,this was only by preference tho.Couldnt fault the property,would stay again..."
27561753,431010853,2019-03-31,185913362,Monique,"Great location!!! Spacious appartment in the middle of notting hill in a vibrant neighbourhood. Pushaun welcomed us, showed us the appartment and there was champagne waiting for us upon arrival. Very friendly.<br/>The only thing we did not like was the check out procedure. When we booked we were asked what time the check out was. We answered 1100 o clock, the last aivalable moment. The day before check out we got a message which said they just realized we were leaving at 1100 o clock and we had to make sure to be gone by that time cause the cleaners would come shortly after 11 o clock. That morning we were having breakfast near the appartment and we returned 10.45 to lock the door and take the suitcases. Turned out I got a voicemail: we did not check out properly and the cleaners left and could not enter te building. I even got a message about late check outs and how they frustrate the cleaning process. I did not like it all since it was not even 11 o clock so we were just in time! After that we were in a hurry and not very comfortable. We could not find the drop box for the keys and our message where to find it remained unreplied. <br/>Bottom line: Pushaun is very friendly and welcoming but it seems like the organisation behind him ""the support team"" just made a mistake by planning the cleaning staff to early. Nice stay but the check out could be done different"
27561753,433925603,2019-04-07,26242402,Grace,Very stylish space. Great location on buzzy Portobello Road. Perfect base for a weekend getaway. Pushaun was very easy to communicate with.
27561753,437255490,2019-04-14,161285091,Shirley,"The location of this apartment is second to none.  The buzz around the area is great and you really feel like you are a local.  Pushaun is a generous host - attentive and kind.  The apartment is very stylish and suited our 4 x person stay. Its close to a Tesco Metro and Farmers Market and many, many top restaurants. If you want to people watch the most famous market in the world from your 1st floor window, this is the place for you.  Its also just a few mins walk from the nearest Tube (Ladbroke Grove) and multiple bus routes."
27570612,324521436,2018-09-17,19056582,Dimosthenis,My worst Air Bnb experience ever. Nobody was waiting for my in the house. I had to find the Keys my self in the middle of the street. <br/>No linens.<br/>Communication was very slow. Zero flexibility. <br/><br/>Disappointed
27570612,351323580,2018-11-22,25834237,Timothy,"My stay at Elise's place was good.  It is very conveniently located to Belsize Park Station.  Responses were quick, and everything in the apartment was functional and clean."
27570612,357485644,2018-12-10,57956120,Alvaro,"Great location, very clean place"
27570612,421013239,2019-03-08,37665467,Capucine,"Appartement spacieux et très agréable, propreté irréprochable. Proche du métro.<br/>Quartier très sympa. <br/>Nous avons visité à pied Hampstead et Pimrose Hill.<br/>Bonne disponibilité de notre hôte.<br/>À recommander sans hésitation !"
27570612,426556442,2019-03-21,113430770,David,Great value and location that apartment for London. I would certainly stay there again.
27570612,445863715,2019-04-30,3676798,Heidi,"The flat was just as advertised: quiet, clean and a quick walk to the tube station. Good communication and quick responses from host.  Had a great stay!"
27570612,448533986,2019-05-05,172993411,Louise,Wonderful flat and great location. Elise and her team were very communicative and helpful.
27570612,449772924,2019-05-07,5205892,Ara,Difficult to find the address. The actual address was given a few days prior to the arrival but it would have been better if it was informed right after the payment was made or even before booking. Address system in UK is different from other countries so there should be a considerate instruction about the address for first-time visitors.<br/><br/>And check out time was informed wrong. I never made any change for check out time but Elise team kept sending me different check out time (originally 11am but informed as 9am) and I wasted time to fix the cleaning schedule. It was very upsetting when they even tried to charge  me the cleaning cancel fee. <br/><br/>My first time airbnb in London and won’t use it again in London until I get over with this experience.
27570612,458677071,2019-05-26,4420770,Bonnie,Difficult to find. Cold & sterile - not really set up for living. Bring your own coffee/tea. No kettle for hot water. Wifi is spotty.
27570612,463485676,2019-06-03,137260978,Jake,Lovely place and really well positioned!
27570612,468799791,2019-06-13,8725206,Lisa,"This flat was beautiful, clean, and very well located. Elsie was very communicative and responsive. My only critique is that the check-in, specifically locating the property's keys, was somewhat complicated. Instructions are clear, but the location of the keys is far from the property. Make sure you plan ahead to give yourself a bit of time during daylight hours to find them. Other than that, a lovely space."
27570612,473343178,2019-06-21,199683556,Johannes,"The flat is located in a very quiet neighbourhood, yet it is only 4 minutes from the nearest Tube station and cafés, restaurants, grocery stores… The place itself is very spacious and everything's kept in very good order. The kitchen is very convenient and has all you need to make your own food. It's a delight to sleep in that flat: from comfy-ness of the bed, to total silence at night, it's a great way to unwind after a long day in bustling London. Five stars on every count."
27570612,477985940,2019-06-29,14983046,Kate,"Great spot, my favorite part of London. Easy enough to get to and pretty quiet. Lovely block of flats within a very short walk of anything you might need!"
27570612,484720332,2019-07-09,25971643,Jesse,My husband and I really enjoyed having this spot in London to retreat back to. Being situated so close to the underground and having so many little shops and convenience stores open late was handy. <br/>We would definitely stay again!
27570612,486159661,2019-07-12,109424742,Keith,"I’m a regular traveller from Australia <br/>Loved the place.  Great location to the tube, city, dining, shops.  <br/><br/>Great for a close walk to spend a day in nature Hampstead Heath Park and visit the stately home within<br/><br/>I loved it "
27570612,493413867,2019-07-22,59177854,Or,"The flat has a prime location in a quiet place just off the high street and tube station.<br/>It's in mint condition and kept sparkling clean. Bed is comfy but you might want to ask for extra pillows. Shower has a formidable water pressure, a feature that, as everyone who spent more than a night in a London flat knows, shouldn't be taken for granted.<br/>We will surely return to this little gem."
27570612,518896025,2019-08-27,53298545,Daniel,I loved staying at Elise's place. It's clean and quiet and provided the perfect environment for getting deep work done during the day and relaxing in the evenings. I'll definitely come back if I can.
27570612,530835379,2019-09-16,49898391,Trevor,"The flat is lovely, bright, and spacious. The location is excellent, leafy and green; away from the hustle and bustle, but easy to get anywhere in the city quickly. Top marks for the VERY comfortable bed, with black out shades. That's not something you find in AirBnb's often enough. There were issues with getting the keys for check in. I was given the wrong information. But, the management company was very responsive and things got sorted out quickly. The one downside was a complete lack of storage. Fine if you're only staying for a couple of days, but I was there for three weeks. Living out of my suitcase was simply not an option. There is a large closet, but it is locked and for the owner's use only. I ended up buying a cheap wardrobe from Argos for about 35 pounds. I left it there. Hopefully they will keep it for future guests, or get something else more suitable. Otherwise, I very much enjoyed my stay."
27570612,533992259,2019-09-22,36355907,John,"Overall this is a great apartment, just as described. Lots of space, very clean, big windows, functional kitchen, fantastic water pressure, comfortable bed. The location is really nice as well; close by several big parks, lots of good restaurants, and some cool old buildings and halls. Our only (very small) complaint is that finding the keys and getting into the apartment took a bit longer than expected. You just need to read over the instructions carefully. But this is minor stuff. We had a terrific time here and would not hesitate to recommend."
27570612,540949115,2019-10-04,82048226,Mats,"Excellent place in a beautiful part of town.  Peaceful, bright and clean.   A short walk from great cafes, pubs, and shops.  Very convenient for tube, and for Hampstead Heath."
27570612,544172280,2019-10-09,57331816,Emily,"Elise's place was a fabulous location in the heart of Belsize Park. Such a beautiful neighborhood to stay in and very well connected. It was a great place to stay. Elise left a list of local recommendations that was very helpful. The flat was clean, and had everything I needed for my stay. Thanks!"
27570612,546974610,2019-10-14,13810836,Prashant,Very clean and convenient location
27570612,557589016,2019-11-01,17161659,Matteo,Nicely located apartment.
27570612,561426490,2019-11-09,189683332,Alice,"Vi är mycket nöjda med vår vistelse hos Elise. Lägenheten var rymlig, ren och hade bra läge. Vi tyckte om inredningen, speciellt det stora matbordet! Den var lite lyhörd men inget som störde. Bra område med en superbra matbutik! <br/><br/>Vi hade dock problem vid in-checkningen, instruktionerna var felaktiga och otydliga. Tog 1 h för oss att komma innanför dörren. <br/><br/>Annars är vi super nöjda med våra dagar här! Skulle rekommendera!"
27570612,562804132,2019-11-11,7455687,Olivia,"A spacious, practical flat perfect for a week-end near Hampstead Heath"
27570612,568367596,2019-11-24,50072531,Martins,"Nice, clean flat in a quiet location"
27570612,584653134,2019-12-30,39570232,Foyez,"The apartment was absolutely beautiful and clean. Location was perfect, and there were plenty of amenities within the house / kitchen. My wife and I really enjoyed our stay."
27570612,615111229,2020-03-07,126156159,Luz Elena,"The flat has an excellent distribution of spaces and all your need for a comfortable stay.  The location is perfect with everything needed at walking distance: Belsize Park Station, Budgens for groceries, drugstore and restaurants."
27570612,712616811,2020-11-30,32352533,Max,It was great to stay at Elise's place.
27570612,716003229,2020-12-17,7143492,Adriana,"The flat is quite basic but it was very clean and comfortable. Location is very close to the tube and lots of handy shops. The agents response to any requests could have been better, but they do reply promptly. There kitchen is equipped with the basics, but it's not possible to cook anything elaborate"
27570612,716721180,2020-12-20,124133047,Laurence,Nice quiet clean place. Good location
27570612,735159467,2021-02-28,22373019,Babis,"Great place, a little bit on the expensive side. No extractor fan in the kitchen."
27570612,750269527,2021-04-19,828935,David,"The space is spotless, simple and efficient.   Worked perfectly for me. did not miss having a TV ! Somewhere to put clothes is the only thing I would add. GREAT wifi - which for me is the key as I work remotely."
27570612,755294078,2021-05-05,17421555,Nikhil,gorgeous flat in fantasy location. Couldn't ask for more.
27570612,764699869,2021-05-31,828935,David,"The flat is clean, simple, well located and highly efficient. The building is quiet and tidy.  Worked perfectly for me and it would be a top choice for me on my next trip."
27570612,768039030,2021-06-08,13543299,Kumiko,It was a very clean and a lovely room. The bed and the high quality towels were comfortable. It is safe and there are many restaurants. I would like to stay here again. The host is also very kind !! <br/><br/>とても清潔で素敵な部屋でした。ﾍﾞｯﾄﾞの寝心地とﾊｲｸｵﾘﾃｨのﾀｵﾙが快適でした。治安も良く､ﾚｽﾄﾗﾝもたくさんあります。またここに泊まりたいです。ﾎｽﾄもとても親切です。
27581736,304940123,2018-08-10,202821779,Pips,Amazing location and great value
27581736,327091740,2018-09-23,179892446,Danny,"Amazing place, great stay"
27581736,492432965,2019-07-21,88907561,Gabriela,The host canceled this reservation 6 days before arrival. This is an automated posting.
27598487,315203330,2018-08-28,769488,Tanja,"Alesia's room offers very good value for money, it is actually better than what I thought from the photos. It is large and it has a nice view on the back garden. The house is located in a residential area and there are local shops and restaurants around, including some organic ones. I will use it again"
27598487,320868826,2018-09-09,203185445,David,"Really nice people to deal with, very helpful in organising our entry. It’s very cheap price so you get what you pay for but the smell of cat urine was a bit intense."
27598487,335202821,2018-10-11,30328355,Deborah,I have been with my family and my little dog almost for a month in Alesia and Duccio house. The time there it's been nice and it is a pleasure have met someone like them. They are helpful for everything and theyou really love pets. My dog as well loved the house and the garden. Thank you Duccio and Alesia
27598487,346092037,2018-11-07,113241442,Baptiste,"It's a bit confusing as it was among the cheapest airbnb in London but it was a bit sketchy. Not so comfortable, ordered but everything was sticky...<br/>Missing basic tool, such as bed lamp or trashin the room. I had to wash every pan or plate I use. Lots of awkward moments, unable to assess how many airbnb room were rented. Or how many people were living therest the time of my stay. I won't go into every detailss but I had a cheap airbnb in Berlin few years ago I would sell this room as a product."
27598487,346336370,2018-11-08,52227646,Saïkou,"Great stay in a this bright and big room in Hackney. This is a great location yet the house is located in a quiet area, the garden is cozy and inviting and Alesia and Duccio are really nice and accommodating people. I’ll book again."
27598487,348335849,2018-11-13,9206107,Magdalena,"Nicely located, good public transport, shops and pub close to the house. Peaceful and quiet area.<br/>Room very basic but comfortable.<br/>Duccio is helpful, responds very quickly.<br/>The common areas at the house could be a bit more tended for."
27598487,349079368,2018-11-16,29469547,Marta,"Great  value, amazing location. Duccio and Alesia are both very responsive and helpful. Recommended!"
